parcel_id,year,season,crop,area,production,yield,sowing_date,harvest_date,fertilizer,pesticide,irrigation_count
P0026,2020,Rabi,Rice,0.89,3.66,4.11,2020-11-04,2021-03-25,Urea,Tricyclazole,14
P0026,2021,Kharif,Rice,0.89,3.09,3.47,2021-07-27,2021-11-05,DAP,Chlorpyrifos,14
P0026,2021,Rabi,Rice,0.89,4.98,5.6,2021-06-24,2021-10-29,Organic Compost,None,17
P0026,2022,Kharif,Rice,0.89,3.24,3.64,2022-07-11,2022-11-29,DAP,Chlorpyrifos,18
P0026,2022,Rabi,Rice,0.89,3.74,4.2,2022-10-14,2023-01-29,NPK 19:19:19,Tricyclazole,15
P0026,2023,Kharif,Rice,0.89,2.82,3.17,2023-06-19,2023-10-18,MOP,Tricyclazole,11
P0026,2023,Summer,Sugarcane,0.89,1.28,1.44,2023-06-06,2023-10-20,Urea,Chlorpyrifos,9
P0026,2024,Rabi,Sugarcane,0.89,1.37,1.54,2024-11-24,2025-03-11,MOP,Chlorpyrifos,25
P0026,2024,Summer,Rice,0.89,5.04,5.66,2024-07-05,2024-10-14,Urea,Chlorpyrifos,19
P0027,2020,Kharif,Rice,2.43,14.53,5.98,2020-07-06,2020-10-16,MOP,Tricyclazole,22
P0027,2020,Rabi,Groundnut,2.43,6.63,2.73,2020-10-22,2021-02-12,MOP,Carbendazim,13
P0027,2021,Kharif,Rice,2.43,7.9,3.25,2021-06-07,2021-09-16,MOP,Chlorpyrifos,20
P0027,2021,Rabi,Rice,2.43,8.65,3.56,2021-06-15,2021-09-27,DAP,Chlorpyrifos,10
P0027,2022,Rabi,Rice,2.43,7.02,2.89,2022-06-03,2022-09-30,MOP,Chlorpyrifos,9
P0027,2022,Summer,Groundnut,2.43,8.46,3.48,2022-06-19,2022-10-23,Urea,Chlorpyrifos,23
P0027,2023,Rabi,Groundnut,2.43,3.35,1.38,2023-11-02,2024-03-21,DAP,None,14
P0027,2024,Kharif,Groundnut,2.43,6.44,2.65,2024-11-15,2025-04-12,Urea,None,10
P0027,2024,Summer,Rice,2.43,6.17,2.54,2024-07-06,2024-10-16,Urea,Tricyclazole,12
P0028,2020,Kharif,Groundnut,0.3,0.86,2.87,2020-07-07,2020-11-23,DAP,None,17
P0028,2020,Rabi,Groundnut,0.3,0.7,2.34,2020-11-11,2021-03-04,DAP,Tricyclazole,17
P0028,2020,Summer,Rice,0.3,0.98,3.27,2020-07-25,2020-12-22,Urea,None,17
P0028,2021,Rabi,Groundnut,0.3,0.73,2.44,2021-07-11,2021-10-19,MOP,Chlorpyrifos,12
P0028,2021,Summer,Groundnut,0.3,0.44,1.48,2021-07-01,2021-11-15,MOP,Carbendazim,20
P0028,2022,Kharif,Rice,0.3,1.57,5.22,2022-06-26,2022-10-17,Organic Compost,Carbendazim,12
P0028,2022,Rabi,Groundnut,0.3,0.47,1.57,2022-06-25,2022-10-09,NPK 19:19:19,None,12
P0028,2023,Kharif,Rice,0.3,1.12,3.74,2023-10-18,2024-02-18,DAP,Chlorpyrifos,8
P0028,2024,Kharif,Groundnut,0.3,1.0,3.33,2024-06-05,2024-10-13,NPK 19:19:19,None,19
P0028,2024,Rabi,Groundnut,0.3,0.51,1.69,2024-07-18,2024-11-26,DAP,None,22
P0028,2024,Summer,Rice,0.3,0.63,2.1,2024-11-14,2025-03-31,DAP,Chlorpyrifos,12
P0029,2020,Kharif,Rice,0.4,2.52,6.29,2020-10-11,2021-02-04,DAP,None,15
P0029,2020,Rabi,Rice,0.4,1.02,2.56,2020-06-08,2020-09-19,Organic Compost,Carbendazim,20
P0029,2020,Summer,Groundnut,0.4,0.71,1.77,2020-10-14,2021-03-13,Urea,Carbendazim,22
P0029,2021,Kharif,Rice,0.4,2.32,5.8,2021-10-10,2022-02-14,DAP,Carbendazim,23
P0029,2021,Rabi,Groundnut,0.4,0.4,1.01,2021-10-15,2022-02-19,Urea,None,11
P0029,2021,Summer,Rice,0.4,2.25,5.63,2021-06-07,2021-09-16,NPK 19:19:19,Chlorpyrifos,11
P0029,2022,Kharif,Rice,0.4,1.56,3.91,2022-06-16,2022-10-04,Urea,None,24
P0029,2022,Summer,Rice,0.4,1.87,4.67,2022-11-04,2023-02-21,Urea,Carbendazim,9
P0029,2023,Kharif,Groundnut,0.4,0.5,1.25,2023-06-14,2023-10-20,Urea,Tricyclazole,15
P0029,2023,Summer,Rice,0.4,1.68,4.21,2023-10-17,2024-02-11,DAP,Tricyclazole,13
P0030,2020,Kharif,Rice,0.6,3.1,5.17,2020-10-15,2021-02-19,Organic Compost,Carbendazim,23
P0030,2021,Summer,Rice,0.6,3.69,6.15,2021-11-06,2022-03-14,NPK 19:19:19,Tricyclazole,21
P0030,2022,Kharif,Rice,0.6,2.62,4.36,2022-10-19,2023-01-31,DAP,Tricyclazole,8
P0030,2022,Summer,Sugarcane,0.6,1.07,1.78,2022-11-14,2023-02-28,MOP,None,10
P0030,2023,Kharif,Rice,0.6,3.0,5.0,2023-11-19,2024-03-29,Urea,Carbendazim,9
P0030,2023,Summer,Rice,0.6,2.72,4.53,2023-06-27,2023-11-19,MOP,None,18
P0030,2024,Rabi,Rice,0.6,1.31,2.19,2024-10-26,2025-02-14,Organic Compost,None,17
P0030,2024,Summer,Sugarcane,0.6,1.39,2.32,2024-11-26,2025-04-13,NPK 19:19:19,Chlorpyrifos,10
P0031,2020,Rabi,Rice,0.76,3.42,4.5,2020-11-13,2021-03-31,MOP,None,21
P0031,2020,Summer,Rice,0.76,2.5,3.29,2020-07-07,2020-11-15,Urea,Tricyclazole,23
P0031,2021,Kharif,Rice,0.76,4.13,5.43,2021-07-27,2021-11-15,NPK 19:19:19,Chlorpyrifos,14
P0031,2021,Rabi,Rice,0.76,4.28,5.63,2021-06-20,2021-10-26,Urea,Carbendazim,13
P0031,2021,Summer,Rice,0.76,1.69,2.23,2021-06-07,2021-10-14,NPK 19:19:19,Chlorpyrifos,11
P0031,2023,Kharif,Rice,0.76,4.75,6.25,2023-10-04,2024-02-15,Urea,Chlorpyrifos,19
P0031,2023,Rabi,Sugarcane,0.76,2.61,3.44,2023-07-04,2023-10-17,Urea,Carbendazim,24
P0031,2024,Kharif,Rice,0.76,3.35,4.41,2024-11-09,2025-03-08,DAP,None,22
P0031,2024,Rabi,Rice,0.76,4.85,6.38,2024-07-19,2024-11-24,MOP,Tricyclazole,8
P0031,2024,Summer,Rice,0.76,1.68,2.21,2024-06-09,2024-10-21,NPK 19:19:19,Carbendazim,23
P0032,2020,Kharif,Rice,0.58,1.38,2.38,2020-07-13,2020-11-26,Organic Compost,Tricyclazole,10
P0032,2020,Rabi,Rice,0.58,2.92,5.03,2020-07-17,2020-11-25,Organic Compost,Carbendazim,13
P0032,2020,Summer,Sugarcane,0.58,1.67,2.88,2020-07-15,2020-12-08,Organic Compost,Tricyclazole,9
P0032,2021,Rabi,Rice,0.58,1.39,2.4,2021-06-09,2021-11-06,Organic Compost,Tricyclazole,11
P0032,2021,Summer,Rice,0.58,1.81,3.12,2021-11-18,2022-04-08,NPK 19:19:19,Carbendazim,25
P0032,2022,Kharif,Rice,0.58,3.2,5.51,2022-11-12,2023-02-26,NPK 19:19:19,Tricyclazole,13
P0032,2023,Kharif,Sugarcane,0.58,1.13,1.94,2023-10-27,2024-03-14,Organic Compost,Chlorpyrifos,16
P0032,2023,Rabi,Sugarcane,0.58,1.32,2.28,2023-06-09,2023-10-15,DAP,None,22
P0032,2024,Kharif,Rice,0.58,3.72,6.42,2024-11-05,2025-02-23,MOP,Chlorpyrifos,21
P0032,2024,Summer,Rice,0.58,2.2,3.8,2024-07-09,2024-11-20,Organic Compost,Chlorpyrifos,9
P0033,2020,Kharif,Groundnut,1.19,1.64,1.38,2020-10-13,2021-02-20,Organic Compost,Tricyclazole,10
P0033,2020,Rabi,Rice,1.19,3.53,2.97,2020-06-10,2020-09-22,Urea,Chlorpyrifos,19
P0033,2020,Summer,Groundnut,1.19,1.51,1.27,2020-07-23,2020-11-26,DAP,Tricyclazole,21
P0033,2021,Kharif,Rice,1.19,7.29,6.13,2021-07-08,2021-10-18,MOP,None,20
P0033,2021,Summer,Rice,1.19,6.4,5.38,2021-07-12,2021-11-06,NPK 19:19:19,Chlorpyrifos,16
P0033,2024,Rabi,Groundnut,1.19,3.39,2.85,2024-06-16,2024-11-11,Urea,Chlorpyrifos,16
P0033,2024,Summer,Rice,1.19,4.86,4.08,2024-06-28,2024-10-31,Organic Compost,Chlorpyrifos,11
P0034,2020,Rabi,Sugarcane,3.01,9.33,3.1,2020-06-26,2020-10-18,Organic Compost,Chlorpyrifos,20
P0034,2020,Summer,Rice,3.01,13.3,4.42,2020-11-20,2021-04-11,DAP,Tricyclazole,25
P0034,2021,Kharif,Sugarcane,3.01,5.48,1.82,2021-10-23,2022-02-05,Organic Compost,Carbendazim,18
P0034,2021,Rabi,Rice,3.01,7.86,2.61,2021-06-04,2021-10-21,Organic Compost,Chlorpyrifos,9
P0034,2021,Summer,Sugarcane,3.01,9.99,3.32,2021-10-08,2022-03-01,Urea,Carbendazim,11
P0034,2022,Summer,Rice,3.01,13.3,4.42,2022-07-27,2022-12-12,Organic Compost,Tricyclazole,14
P0034,2023,Kharif,Rice,3.01,7.74,2.57,2023-11-23,2024-04-12,Organic Compost,Carbendazim,18
P0034,2023,Rabi,Rice,3.01,6.68,2.22,2023-11-16,2024-02-24,Organic Compost,Carbendazim,12
P0034,2024,Kharif,Rice,3.01,18.48,6.14,2024-07-02,2024-10-28,NPK 19:19:19,Carbendazim,25
P0034,2024,Rabi,Sugarcane,3.01,5.48,1.82,2024-11-14,2025-02-25,NPK 19:19:19,Carbendazim,13
P0035,2020,Kharif,Rice,0.36,1.52,4.21,2020-10-14,2021-02-14,NPK 19:19:19,Carbendazim,25
P0035,2020,Rabi,Sugarcane,0.36,1.23,3.41,2020-10-25,2021-02-22,DAP,None,21
P0035,2021,Kharif,Rice,0.36,2.14,5.94,2021-10-26,2022-02-28,DAP,Chlorpyrifos,21
P0035,2022,Rabi,Rice,0.36,1.85,5.13,2022-07-02,2022-10-10,NPK 19:19:19,Chlorpyrifos,13
P0035,2023,Summer,Sugarcane,0.36,0.95,2.64,2023-11-16,2024-04-08,MOP,Tricyclazole,12
P0035,2024,Kharif,Rice,0.36,0.85,2.36,2024-11-01,2025-02-15,MOP,None,10
P0035,2024,Rabi,Rice,0.36,1.95,5.42,2024-11-02,2025-02-10,Organic Compost,None,11
P0035,2024,Summer,Sugarcane,0.36,1.25,3.48,2024-11-23,2025-04-03,DAP,Chlorpyrifos,10
P0036,2020,Rabi,Rice,3.14,19.44,6.19,2020-11-26,2021-03-06,MOP,Tricyclazole,12
P0036,2020,Summer,Sugarcane,3.14,8.16,2.6,2020-10-28,2021-02-15,NPK 19:19:19,None,12
P0036,2021,Kharif,Rice,3.14,9.83,3.13,2021-06-07,2021-10-18,NPK 19:19:19,Carbendazim,15
P0036,2021,Rabi,Sugarcane,3.14,5.9,1.88,2021-06-15,2021-10-28,DAP,Carbendazim,16
P0036,2021,Summer,Rice,3.14,15.76,5.02,2021-10-05,2022-01-20,DAP,Carbendazim,16
P0036,2022,Kharif,Rice,3.14,19.62,6.25,2022-06-02,2022-10-23,MOP,Carbendazim,19
P0036,2022,Summer,Rice,3.14,7.85,2.5,2022-07-28,2022-11-09,DAP,Chlorpyrifos,22
P0036,2023,Rabi,Sugarcane,3.14,10.21,3.25,2023-06-15,2023-10-21,NPK 19:19:19,Chlorpyrifos,15
P0036,2023,Summer,Rice,3.14,8.98,2.86,2023-11-06,2024-02-15,Organic Compost,Tricyclazole,13
P0036,2024,Kharif,Sugarcane,3.14,8.29,2.64,2024-10-23,2025-01-31,Urea,None,20
P0036,2024,Rabi,Rice,3.14,15.26,4.86,2024-10-11,2025-03-05,Urea,Tricyclazole,15
P0037,2020,Kharif,Groundnut,2.74,5.01,1.83,2020-10-20,2021-02-11,DAP,Carbendazim,8
P0037,2020,Summer,Rice,2.74,10.91,3.98,2020-06-23,2020-10-26,Organic Compost,Carbendazim,24
P0037,2021,Kharif,Groundnut,2.74,4.49,1.64,2021-10-06,2022-01-31,MOP,Carbendazim,16
P0037,2021,Rabi,Groundnut,2.74,6.0,2.19,2021-10-23,2022-02-04,Organic Compost,Chlorpyrifos,22
P0037,2021,Summer,Rice,2.74,13.51,4.93,2021-06-21,2021-11-11,MOP,Chlorpyrifos,11
P0037,2022,Rabi,Rice,2.74,12.49,4.56,2022-11-26,2023-04-14,NPK 19:19:19,Chlorpyrifos,9
P0037,2023,Kharif,Groundnut,2.74,3.45,1.26,2023-07-27,2023-12-04,NPK 19:19:19,Chlorpyrifos,16
P0037,2023,Rabi,Rice,2.74,17.65,6.44,2023-06-28,2023-11-21,Organic Compost,Tricyclazole,16
P0037,2024,Summer,Groundnut,2.74,4.36,1.59,2024-11-06,2025-03-19,Organic Compost,None,12
P0038,2020,Kharif,Sugarcane,3.34,11.22,3.36,2020-06-13,2020-10-01,Organic Compost,Chlorpyrifos,13
P0038,2020,Rabi,Rice,3.34,8.52,2.55,2020-07-06,2020-10-23,Urea,None,13
P0038,2021,Kharif,Rice,3.34,12.49,3.74,2021-06-23,2021-11-03,NPK 19:19:19,Tricyclazole,11
P0038,2022,Kharif,Sugarcane,3.34,7.92,2.37,2022-11-04,2023-02-12,MOP,Chlorpyrifos,19
P0038,2022,Rabi,Rice,3.34,10.22,3.06,2022-10-02,2023-02-25,Organic Compost,Carbendazim,18
P0038,2022,Summer,Rice,3.34,10.82,3.24,2022-06-26,2022-11-03,Organic Compost,Chlorpyrifos,14
P0038,2023,Rabi,Rice,3.34,9.65,2.89,2023-06-02,2023-09-10,Urea,Tricyclazole,20
P0038,2023,Summer,Rice,3.34,20.88,6.25,2023-10-27,2024-02-21,Organic Compost,Tricyclazole,22
P0038,2024,Kharif,Rice,3.34,13.23,3.96,2024-06-23,2024-10-03,NPK 19:19:19,Tricyclazole,16
P0039,2020,Kharif,Rice,0.66,3.43,5.19,2020-10-28,2021-02-10,DAP,Carbendazim,8
P0039,2020,Rabi,Rice,0.66,3.75,5.68,2020-06-13,2020-10-30,Organic Compost,Carbendazim,23
P0039,2021,Kharif,Rice,0.66,2.95,4.47,2021-07-14,2021-11-17,MOP,Chlorpyrifos,20
P0039,2021,Rabi,Groundnut,0.66,1.42,2.15,2021-07-13,2021-11-28,Urea,Chlorpyrifos,25
P0039,2021,Summer,Rice,0.66,3.28,4.97,2021-11-17,2022-04-09,NPK 19:19:19,None,19
P0039,2022,Rabi,Groundnut,0.66,2.05,3.11,2022-07-12,2022-11-18,Organic Compost,Tricyclazole,20
P0039,2023,Kharif,Groundnut,0.66,1.37,2.08,2023-06-03,2023-09-19,MOP,Tricyclazole,24
P0039,2023,Rabi,Groundnut,0.66,2.27,3.44,2023-11-01,2024-02-28,Organic Compost,None,19
P0039,2023,Summer,Rice,0.66,2.84,4.3,2023-11-12,2024-03-12,Urea,Tricyclazole,23
P0039,2024,Kharif,Rice,0.66,2.46,3.73,2024-07-16,2024-11-11,DAP,None,11
P0039,2024,Rabi,Groundnut,0.66,1.83,2.78,2024-10-03,2025-02-18,NPK 19:19:19,Chlorpyrifos,21
P0040,2020,Rabi,Groundnut,0.8,0.95,1.19,2020-10-17,2021-03-03,Urea,Carbendazim,19
P0040,2021,Rabi,Rice,0.8,4.6,5.75,2021-10-12,2022-02-20,Urea,Carbendazim,21
P0040,2021,Summer,Groundnut,0.8,1.08,1.35,2021-06-28,2021-11-11,MOP,Tricyclazole,8
P0040,2022,Kharif,Rice,0.8,3.04,3.8,2022-06-03,2022-10-21,MOP,Tricyclazole,16
P0040,2022,Rabi,Groundnut,0.8,1.36,1.7,2022-07-07,2022-10-23,NPK 19:19:19,Chlorpyrifos,24
P0040,2023,Kharif,Rice,0.8,1.92,2.4,2023-10-01,2024-01-12,Organic Compost,Chlorpyrifos,13
P0040,2023,Rabi,Groundnut,0.8,2.78,3.48,2023-07-03,2023-10-19,Urea,Tricyclazole,25
P0040,2023,Summer,Rice,0.8,1.82,2.27,2023-06-16,2023-09-28,MOP,None,10
P0040,2024,Rabi,Rice,0.8,4.79,5.99,2024-07-28,2024-12-04,Urea,None,18
P0041,2020,Rabi,Rice,0.49,1.95,3.98,2020-07-27,2020-12-24,Organic Compost,Chlorpyrifos,14
P0041,2021,Kharif,Groundnut,0.49,0.49,1.01,2021-10-22,2022-01-30,NPK 19:19:19,Carbendazim,10
P0041,2021,Rabi,Rice,0.49,1.48,3.02,2021-10-23,2022-02-18,DAP,Tricyclazole,21
P0041,2021,Summer,Groundnut,0.49,1.22,2.49,2021-11-12,2022-02-28,MOP,Tricyclazole,11
P0041,2022,Kharif,Rice,0.49,2.75,5.62,2022-07-16,2022-11-05,Organic Compost,None,14
P0041,2022,Rabi,Rice,0.49,1.08,2.2,2022-06-09,2022-10-08,MOP,Tricyclazole,15
P0041,2022,Summer,Rice,0.49,3.12,6.37,2022-11-10,2023-03-03,MOP,Tricyclazole,16
P0041,2023,Kharif,Groundnut,0.49,1.0,2.05,2023-10-28,2024-02-14,Urea,Tricyclazole,16
P0041,2023,Rabi,Groundnut,0.49,1.04,2.12,2023-06-24,2023-10-29,Organic Compost,Chlorpyrifos,16
P0041,2023,Summer,Groundnut,0.49,1.47,3.0,2023-10-06,2024-02-03,NPK 19:19:19,Carbendazim,20
P0041,2024,Kharif,Rice,0.49,1.96,4.0,2024-10-11,2025-01-22,NPK 19:19:19,Carbendazim,9
P0041,2024,Rabi,Groundnut,0.49,0.94,1.91,2024-10-12,2025-01-25,NPK 19:19:19,Chlorpyrifos,14
P0041,2024,Summer,Rice,0.49,2.97,6.06,2024-06-18,2024-10-17,MOP,None,9
P0042,2020,Kharif,Rice,1.47,3.62,2.46,2020-06-22,2020-11-07,DAP,None,10
P0042,2020,Rabi,Sugarcane,1.47,5.1,3.47,2020-11-04,2021-03-22,Urea,Chlorpyrifos,18
P0042,2020,Summer,Sugarcane,1.47,4.06,2.76,2020-11-02,2021-03-25,DAP,None,20
P0042,2021,Kharif,Rice,1.47,7.56,5.14,2021-07-11,2021-11-05,Urea,Chlorpyrifos,8
P0042,2021,Rabi,Rice,1.47,8.13,5.53,2021-07-15,2021-11-12,Organic Compost,Carbendazim,9
P0042,2022,Kharif,Rice,1.47,5.17,3.52,2022-06-11,2022-09-26,DAP,Carbendazim,16
P0042,2022,Rabi,Rice,1.47,3.23,2.2,2022-06-15,2022-10-11,NPK 19:19:19,None,22
P0042,2022,Summer,Rice,1.47,3.26,2.22,2022-11-20,2023-04-04,MOP,Carbendazim,8
P0042,2023,Kharif,Rice,1.47,4.85,3.3,2023-06-01,2023-10-04,Organic Compost,Chlorpyrifos,17
P0042,2023,Rabi,Rice,1.47,3.72,2.53,2023-07-23,2023-12-07,MOP,Carbendazim,12
P0042,2023,Summer,Rice,1.47,6.98,4.75,2023-11-02,2024-03-13,MOP,None,10
P0042,2024,Kharif,Rice,1.47,8.76,5.96,2024-07-21,2024-11-19,Organic Compost,Chlorpyrifos,25
P0042,2024,Rabi,Rice,1.47,5.19,3.53,2024-10-22,2025-03-07,Urea,Carbendazim,20
P0043,2020,Rabi,Rice,2.81,11.04,3.93,2020-06-13,2020-10-27,Organic Compost,None,10
P0043,2020,Summer,Groundnut,2.81,8.29,2.95,2020-11-09,2021-02-19,DAP,Tricyclazole,24
P0043,2021,Rabi,Groundnut,2.81,4.97,1.77,2021-07-19,2021-11-14,MOP,Chlorpyrifos,8
P0043,2022,Kharif,Groundnut,2.81,2.87,1.02,2022-07-11,2022-11-08,DAP,Carbendazim,8
P0043,2023,Kharif,Rice,2.81,9.24,3.29,2023-07-13,2023-11-01,NPK 19:19:19,Carbendazim,13
P0043,2023,Rabi,Groundnut,2.81,4.36,1.55,2023-07-08,2023-12-05,MOP,None,10
P0043,2024,Kharif,Rice,2.81,6.21,2.21,2024-11-27,2025-04-19,DAP,None,25
P0043,2024,Rabi,Groundnut,2.81,3.88,1.38,2024-10-08,2025-01-16,Urea,None,20
P0043,2024,Summer,Groundnut,2.81,4.78,1.7,2024-07-20,2024-10-28,MOP,Tricyclazole,18
P0044,2020,Kharif,Sugarcane,2.88,9.07,3.15,2020-10-28,2021-03-13,Urea,Chlorpyrifos,21
P0044,2020,Summer,Rice,2.88,16.19,5.62,2020-07-14,2020-12-03,DAP,None,12
P0044,2021,Kharif,Rice,2.88,11.75,4.08,2021-07-03,2021-10-27,NPK 19:19:19,None,12
P0044,2021,Summer,Rice,2.88,8.7,3.02,2021-10-27,2022-02-14,Organic Compost,None,13
P0044,2022,Rabi,Rice,2.88,13.65,4.74,2022-06-21,2022-11-18,DAP,None,19
P0044,2022,Summer,Rice,2.88,14.66,5.09,2022-11-24,2023-03-04,Organic Compost,None,21
P0044,2023,Summer,Rice,2.88,6.83,2.37,2023-10-18,2024-03-01,Organic Compost,Carbendazim,22
P0044,2024,Kharif,Sugarcane,2.88,3.57,1.24,2024-07-23,2024-12-14,Organic Compost,None,9
P0044,2024,Rabi,Rice,2.88,15.7,5.45,2024-07-16,2024-11-27,Organic Compost,Chlorpyrifos,10
P0044,2024,Summer,Sugarcane,2.88,6.34,2.2,2024-07-17,2024-12-01,DAP,Carbendazim,18
P0045,2020,Kharif,Rice,1.9,12.31,6.48,2020-06-22,2020-10-06,DAP,Chlorpyrifos,23
P0045,2021,Kharif,Rice,1.9,4.96,2.61,2021-07-21,2021-11-12,DAP,None,16
P0045,2022,Kharif,Groundnut,1.9,5.45,2.87,2022-07-24,2022-12-04,Urea,Tricyclazole,19
P0045,2022,Rabi,Groundnut,1.9,5.4,2.84,2022-06-22,2022-10-08,Urea,Chlorpyrifos,9
P0045,2022,Summer,Rice,1.9,5.07,2.67,2022-10-23,2023-03-16,DAP,Chlorpyrifos,22
P0045,2023,Kharif,Groundnut,1.9,5.3,2.79,2023-06-08,2023-10-09,Urea,Chlorpyrifos,24
P0046,2020,Kharif,Rice,2.67,12.5,4.68,2020-10-23,2021-03-22,NPK 19:19:19,Tricyclazole,22
P0046,2020,Rabi,Rice,2.67,6.19,2.32,2020-07-05,2020-12-01,Urea,Chlorpyrifos,10
P0046,2020,Summer,Rice,2.67,15.73,5.89,2020-11-10,2021-03-14,Urea,Chlorpyrifos,24
P0046,2021,Rabi,Rice,2.67,11.85,4.44,2021-10-08,2022-03-04,MOP,None,20
P0046,2021,Summer,Rice,2.67,16.61,6.22,2021-06-26,2021-10-16,NPK 19:19:19,Tricyclazole,8
P0046,2022,Kharif,Rice,2.67,16.98,6.36,2022-11-18,2023-03-21,NPK 19:19:19,Tricyclazole,22
P0046,2022,Rabi,Rice,2.67,10.07,3.77,2022-11-08,2023-04-01,DAP,None,24
P0046,2022,Summer,Rice,2.67,12.34,4.62,2022-10-02,2023-01-29,MOP,Carbendazim,9
P0046,2023,Kharif,Sugarcane,2.67,4.73,1.77,2023-11-07,2024-03-29,DAP,Chlorpyrifos,21
P0046,2024,Kharif,Rice,2.67,15.51,5.81,2024-11-07,2025-02-23,NPK 19:19:19,Chlorpyrifos,21
P0046,2024,Rabi,Rice,2.67,8.41,3.15,2024-06-10,2024-09-27,NPK 19:19:19,Chlorpyrifos,18
P0046,2024,Summer,Rice,2.67,6.57,2.46,2024-10-22,2025-02-08,Organic Compost,None,25
P0047,2020,Kharif,Rice,0.96,2.96,3.08,2020-11-05,2021-03-25,MOP,None,20
P0047,2022,Kharif,Rice,0.96,4.8,5.0,2022-11-06,2023-03-09,MOP,Chlorpyrifos,15
P0047,2022,Summer,Rice,0.96,4.97,5.18,2022-07-03,2022-10-16,MOP,Tricyclazole,20
P0047,2023,Rabi,Rice,0.96,5.28,5.5,2023-10-28,2024-03-05,NPK 19:19:19,Carbendazim,23
P0047,2024,Kharif,Rice,0.96,6.1,6.35,2024-10-07,2025-02-07,NPK 19:19:19,Carbendazim,23
P0047,2024,Rabi,Rice,0.96,4.49,4.68,2024-11-13,2025-04-08,Organic Compost,Tricyclazole,10
P0047,2024,Summer,Rice,0.96,3.4,3.54,2024-07-03,2024-10-22,MOP,None,25
P0048,2020,Kharif,Rice,1.11,6.8,6.13,2020-10-27,2021-03-15,MOP,None,18
P0048,2020,Summer,Groundnut,1.11,2.71,2.44,2020-10-26,2021-02-26,NPK 19:19:19,Carbendazim,22
P0048,2021,Rabi,Groundnut,1.11,1.49,1.34,2021-06-15,2021-10-10,MOP,None,16
P0048,2022,Rabi,Rice,1.11,5.14,4.63,2022-10-21,2023-03-04,DAP,Chlorpyrifos,21
P0048,2022,Summer,Rice,1.11,5.81,5.23,2022-10-10,2023-01-31,Urea,Tricyclazole,21
P0048,2023,Rabi,Groundnut,1.11,1.19,1.07,2023-06-22,2023-10-01,Urea,Tricyclazole,24
P0048,2023,Summer,Groundnut,1.11,2.13,1.92,2023-07-04,2023-10-17,Organic Compost,Tricyclazole,10
P0048,2024,Kharif,Rice,1.11,4.03,3.63,2024-10-06,2025-01-27,MOP,Chlorpyrifos,21
P0048,2024,Rabi,Groundnut,1.11,2.92,2.63,2024-10-09,2025-03-01,NPK 19:19:19,None,11
P0048,2024,Summer,Groundnut,1.11,2.25,2.03,2024-06-23,2024-11-03,MOP,Chlorpyrifos,15
P0049,2020,Kharif,Groundnut,1.3,2.69,2.07,2020-11-05,2021-03-21,MOP,Tricyclazole,14
P0049,2021,Summer,Rice,1.3,8.06,6.2,2021-07-27,2021-12-02,Urea,None,19
P0049,2022,Rabi,Rice,1.3,5.43,4.18,2022-06-01,2022-09-18,DAP,Chlorpyrifos,10
P0049,2023,Rabi,Groundnut,1.3,3.26,2.51,2023-06-14,2023-09-23,DAP,None,14
P0049,2023,Summer,Rice,1.3,3.76,2.89,2023-11-06,2024-02-16,DAP,Tricyclazole,19
P0049,2024,Kharif,Groundnut,1.3,1.39,1.07,2024-11-06,2025-04-01,DAP,Tricyclazole,15
P0049,2024,Summer,Rice,1.3,3.59,2.76,2024-07-08,2024-10-25,NPK 19:19:19,Chlorpyrifos,14
P0050,2020,Kharif,Rice,1.48,8.64,5.84,2020-06-10,2020-10-11,DAP,Carbendazim,15
P0050,2020,Summer,Rice,1.48,5.61,3.79,2020-10-02,2021-02-09,Urea,Tricyclazole,9
P0050,2021,Kharif,Sugarcane,1.48,4.31,2.91,2021-11-26,2022-03-13,DAP,Chlorpyrifos,20
P0050,2022,Rabi,Rice,1.48,6.69,4.52,2022-07-18,2022-12-08,DAP,None,23
P0050,2022,Summer,Sugarcane,1.48,4.37,2.95,2022-10-18,2023-02-11,NPK 19:19:19,Chlorpyrifos,18
P0050,2023,Kharif,Rice,1.48,9.49,6.41,2023-07-05,2023-10-26,DAP,Chlorpyrifos,12
P0050,2023,Rabi,Rice,1.48,4.9,3.31,2023-06-25,2023-11-10,DAP,Carbendazim,25
P0050,2023,Summer,Rice,1.48,9.34,6.31,2023-07-06,2023-11-29,NPK 19:19:19,None,20
P0050,2024,Rabi,Rice,1.48,3.29,2.22,2024-07-12,2024-11-30,NPK 19:19:19,Chlorpyrifos,23
P0050,2024,Summer,Rice,1.48,3.73,2.52,2024-06-28,2024-11-16,Urea,Carbendazim,20
P0051,2020,Kharif,Sugarcane,2.91,2.97,1.02,2020-10-04,2021-01-27,MOP,Chlorpyrifos,25
P0051,2020,Rabi,Rice,2.91,17.46,6.0,2020-10-05,2021-01-13,Urea,Chlorpyrifos,20
P0051,2021,Kharif,Rice,2.91,16.67,5.73,2021-11-08,2022-03-24,NPK 19:19:19,Carbendazim,20
P0051,2021,Summer,Sugarcane,2.91,4.74,1.63,2021-06-12,2021-10-10,Urea,Chlorpyrifos,10
P0051,2022,Kharif,Sugarcane,2.91,7.04,2.42,2022-10-03,2023-01-15,MOP,Carbendazim,21
